User ID,Username,Retweet Count,Mention Count,Follower Count,Verified,tweet,Label
236035,cummingswilliam,6,3,7365,1,morocco learn promin scene news alahli face wydad african final abdel moneim replac alsuleya posit particip ontimenew,1
438769,alexander06,56,1,8270,0,differ napoli second point match left congratul napoli deserv scudetto stadium like milan scudetto know team achiev leagu unless disast epidem court work,0
814136,ldurham,64,5,1148,1,four crescent hilal zamalek,0
476116,fernandonewton,38,1,5533,1,wrote verdict verdict correctli even film verdict im realli smartest chick left,0
576170,jeffreyharris,10,5,4540,1,egyptian volleybal feder head eng yasser qamar request egypt organ u world championship intern feder yet taken decis,1
579754,jacobtran,71,4,621,1,zamalek wear full blue kit alahli red tshirt white short almost zamalek remain optimist kit god will match make stop optim occas optim match play hazza alahli stadium lose,0
196473,floreslori,82,5,250,0,adel akl arbitr expert confirm refere committe set date promis appear promis refere hamada alqalawi manag zamalekfarco match,1
716537,michaeldaniel,4,5,1742,0,footbal associ decid offici legal transfer coach egyptian leagu ontimenew,1
886234,david32,45,5,3712,0,greek papa vassili new coach nation bank team led first train session appoint prepar face former team ghazl el mahalla next monday egyptian premier leagu,1
709050,james35,74,1,3617,1,true god zamalek audienc strang make legend gross haha person want foreign coach strong person high technician gross carri team,0
728154,ryanrussell,59,5,2412,1,haha albreak second goal,0
540532,kevinsmith,0,5,6932,0,refere took ball petro,0
755157,washingtonyvonne,13,0,4311,1,advanc jordanian alfaisali two goal alahli club,1
762184,gabriel44,39,5,588,1,someon reassur u five zamalek player join egyptian nation team higher club build lot thing,0
426664,hudsonkathryn,37,3,4613,1,argentina alahli version nation team,0
148072,williamsthomas,38,0,6205,1,confus confus caf say recogn arrang top four footbal associ say alahli zamalek vanguard armi last date tomorrow almasri say right pyramid alittihad hope much grace tri,1
734040,baileysalas,15,1,8902,1,confirm hassan ali egyptian club player absent particip team match period two week injur posterior cruciat ligament,1
259500,martinrichard,35,0,530,0,offici page alahli club publish video team movement touch stadium way cairo airport start journey morocco order particip club world cup,1
759323,sarawatson,76,0,7346,0,enough ontim want watch leagu nile sport tire neutral ontim sport haha,0
844003,sberry,17,2,5,1,great player one lead team world cup championship one run away tournament,0
464048,wilkinsonholly,31,2,779,1,one goal year celebr first goal achiev haha,0
930198,whill,35,5,770,1,one seen zamalek,0
398168,andrew94,39,1,817,0,serbian zoran manolov coach first footbal team alittihad club alexandria announc list say albalad prepar ghazl almahalla match schedul tomorrow wednesday,1
428166,hornetonya,47,0,1126,0,kind zamalek help weak,0
171447,anthonyjones,80,5,7342,0,extend work tripartit commiss end juli fifa decid extend work tripartit committe charg manag egyptian footbal associ head ahm megah membership ahm hossam awad moham el shawarbi juli,1
339894,peter45,2,4,5268,1,youni alzuwaihri musa shalabi achiev histor achiev alahli achiev deni except ungratefulbut see beat heart remov scene time signific see golden goat interest club one close beat heart council know save case,0
367088,smithmichael,44,5,6281,0,shawki gharib face almahalla cup strike forc product,1
486756,josebishop,48,1,8634,1,qena youth team qualifi nd round egypt cup defeat kima aswan team penalti match brought togeth even tuesday within framework th round egypt cup,1
204901,margaretgarcia,37,3,1555,0,oh god prais thank new gold aluraija congratul crescent nation hilalzamalek,0
697327,gloverricardo,28,1,2354,0,refere think repeat last kick,0
575594,jessicabell,68,5,2883,1,abdouli bojang coach gambian youth team express happi countri victori benines counterpart match brought togeth monday even elmax stadium alexandria,1
321768,mcdanieldavid,53,2,4278,1,fan salut moroccan nation team upon return hotel loss franc presid franc send special messag atla lion enter histori ontimenew,1
446498,curtislauren,63,1,2225,1,alahli legend championship success march one club fake legend lift boot spit cur,0
959574,phillipdavis,47,2,9055,1,suppos excus zamalek peopl stress encourag yesterday sundown second day play enppi,0
863517,coreyzavala,62,5,8425,1,reach stage time catch round watch haha,0
541111,lwatson,7,4,9213,1,almasri prepar match ceramica schedul held six even next sunday burj alarab stadium part match eighteenth round leagu,1
684359,miamoran,34,3,6648,1,sourc almasri club reveal exclus statement seventh day almasri club close complet deal omar alwahsh moham alshami ismaili club player,1
623776,vtaylor,43,1,1732,1,moham elshenawi close guard alahli goal alhil african champion leagu newsontim,1
296287,xbailey,34,3,16,0,haha iraqi argu coach concern defeat,0
877999,stevenwatson,62,1,1751,1,hahahahaha lord lord second come haha brother alfaqrawi devast nasr alahli,0
852071,steven97,57,2,5991,1,ball offsid refere egypt consid plenti haha,0
839611,leekevin,8,5,7712,0,fed two player count goal italian leagu,0
829928,Apr-19,6,2,7071,0,haha two team chase mous first crescent leav alahlynasr,0
938013,reginawhite,79,4,3968,1,haha lord alahli win long father satisfi,0
284430,jose61,2,1,7312,1,ali maher face zamalek sake gain,1
550634,nancymack,99,4,7617,0,continu electr alahli,1
730648,justin59,90,1,5954,0,footbal heresi,0
749209,colleenhill,80,2,2990,1,told alnasr player alon player corridor refere came told whoever fall penalti area give yellow card told alon without oppos team ok player oppos team talk cri conspiraci theori abu rialin haha,0
693349,panderson,49,0,4443,0,moham ashraf rouqa zamalek midfield absent team next confront pyramid schedul next sunday receiv third yellow card confront vanguard armi,1
965781,jonathansalazar,13,1,9384,0,messi yellow hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,0
932191,crystalcruz,57,0,5606,1,youth justif shabab albaltan remain contract alahli haha presenc scene turn pain around,0
478083,hreed,39,5,6496,1,almasri tie aldakhiliya goal team match round gener leagu,1
714613,hannahperez,48,0,4823,1,el clasico kroo im happi back train wish teammat success tomorrow,1
363963,franktiffany,42,2,7635,1,guard weak regist mac alrabi restaur,0
833928,gerald15,72,5,7402,0,alarabi fall second time grievanc leagu aljahraa win refere thu deduct result alarabi team answer bandar,0
158155,halexander,50,5,789,0,hyster joy tanta player promot premier leagu,1
311442,sarah29,99,1,5556,1,pyramid lead group point royal armi come second place point futur come third place point,1
194808,mayerthomas,75,2,5372,0,mercenari medium illus exit loujainalhathloul biden order ignor issuanc verdict month ago exit coincid day link biden repeat record america rule funni thing one said come fragil state wait visa saudi arabia bate breath haha,0
678998,dgarcia,48,2,547,0,arsen score first uncl adela leagu close season,0
695659,wrightselena,5,0,2230,1,lord joy like joy moroccan heart happi talk footbal,0
247121,jasmine62,51,2,3618,0,alahli team prepar face cameroonian counterpart pm tomorrow saturday alahli alsalam stadium third round group stage african champion leagu,1
916228,zamoramark,1,1,5452,1,mr ali ask muhammad alenezi opinion level player muhammad ibrahim kno nation team without tendenc walid,0
487105,brittany04,11,4,3269,0,today differ alahli play god will win noth el continu lead weather terribl cloudi raini tomorrow day full sweet thing ahli ahlyriyadh,0
546083,wdavis,31,0,6324,1,new session ajay agent resolv crisi alahli taher close leav pyramid interest includ ontimenew,1
834842,brianatkins,3,2,4835,1,god shout protest verdict belli,0
226892,camachomelissa,7,2,438,0,name,0
288405,iflynn,88,1,1122,1,im wait grandpa ferrera press confer remind u he leagu cup doubl champion,0
145438,ethanvargas,60,1,1336,1,refere committe egyptian footbal associ head englishman mark clattenburg assign administr summit match alahli zamalek,1
753159,estesdebra,26,4,1285,0,zamalek come confeder haha,0
862019,tcollins,69,4,1445,0,,0
176155,russelljones,70,0,8787,1,distinct record number zizou contribut score make goal leagu team score team except contractor almahalla pharco made goal match,0
298968,ajohnson,72,5,1654,1,alittihad levelhead know come king cup leagu fli,0
978713,russellandrea,42,1,4621,1,brought brother none john saab,0
682204,robert99,69,0,1374,0,committe impos fine contractor team amount thousand pound thousand club member go field end match object refere thousand collect object technic administr medic staff arbitr staff,1
439550,lkirk,79,4,9544,0,sassi see fan love like saw zamalek club,1
196974,amandagonzales,32,5,3005,0,pictur nation team train session third day,1
659165,emily82,80,2,790,1,baher almohammadi ismaili defend man match award team ceramica egyptian premier leagu,1
812036,imann,73,2,8802,0,mido player zamalek would left almasri match except blood hossam hassan,1
858055,kendra63,17,0,2260,0,board director smouha club succeed contract ahm sami lead first footbal team come period,1
633167,johnsonteresa,98,3,1932,0,ordinari gener assembl enppi club kick today friday approv budget final account petroleum club,1
273781,bradywalker,31,4,8405,1,congratul zamalek th leagu hope th,0
177948,ywilliams,97,5,7078,1,egyptian trio rawan el arabi salma hani nada abba qualifi quarterfin detroit woman squash championship,1
616598,duane80,34,1,2988,1,deal alahli didnt see stadium today haha,0
396950,katherine32,69,5,123,1,basketbal associ head magdi abu freikha hold meet board director next saturday discus sever import matter top discus competit committe recommend regard penalti alahli player amr elgendi,1
620399,danthony,82,1,8917,1,guinea equal egypt cup back,1
573868,wbaker,96,5,2475,1,farouk jaagar financi crisi zamalek promin problem farouk jaafar saif,1
920966,hflynn,11,0,5952,0,name,0
348440,leonardkevin,88,5,604,0,alahli today play third sort haha,0
955927,wgreene,58,3,491,1,farid alatrash brought togeth mani posit zamalek club star late singer lover white shirt save club bankruptci,1
198010,meganmartinez,29,5,6131,1,ismaili council tri end crisi tunisian due fakhruddin bin youssef open door winter transfer benefit mercato,1
660655,butlerdale,52,4,4098,1,wow scandal scandal olymp haha coach bicycl game ride primit mistak say alway play haha,0
753946,dianedavis,29,2,479,1,sincer condol honor martyr homeland may god merci forgiv may god cur terror,1
558847,brittany15,22,4,3341,1,dinner alsafa apart awdah audienc fire loser,0
224510,canthony,57,3,1295,0,haha alford score except goal alahli,0
443672,fjohnson,84,0,521,0,ahm raouf organ train session smouha announc readi alahli,1
276759,heather39,47,4,7243,1,plenti true count favor al refere sure philosoph give player warn act,0
222069,hamiltonalexander,21,5,5598,0,portug argentin refere understand fahim,0
459516,cnorton,63,0,8308,0,coach depart egyptian footbal associ decid launch train licens march supervis confeder african footbal caf,1
305703,deannasampson,37,2,6412,0,dream alhil took leagu,0
253975,sarahchan,15,4,437,1,zamalek team enter new confront ismaili seven even thursday cairo intern stadium,1
410447,aliciarose,20,2,1572,1,alahlawya cover mean took super expo world cup worth seventyf piaster medium drum noth better champion leagu cup speak expo world like wish egyptian medium would differenti big small championship zamalek remain popular egypt,0
637525,karenrogers,82,0,9598,1,upset leagu haha,0
526993,josephwerner,90,2,4117,1,roy vittoria particip footbal associ lectur prepar cours ontimenew,1
394257,harrisdavid,1,4,9327,1,may god merci professor wael alibrashi belong god god shall return,1
186909,dmcmahon,71,0,7342,0,first footbal team alahli club continu train without rest prepar travel morocco particip club world cup,1
